Ticker,Model,Source,RMSE,Accuracy,Timestamp
AAOI,MLP,FinBERT,0.1422314767359831,47.05882352941176,2025-12-09 13:47
AAOI,ARIMAX,FinBERT,0.0903520206703492,51.470588235294116,2025-12-09 13:47
AAON,LinearRegression,VADER,0.05203811939480826,56.60377358490566,2025-12-09 13:47
AAON,Ridge,VADER,0.04958297598137064,56.60377358490566,2025-12-09 13:47
AAON,Lasso,VADER,0.04821453883858735,59.43396226415094,2025-12-09 13:47
AAON,RandomForest,VADER,0.0652298838569728,48.113207547169814,2025-12-09 13:47
AAON,XGBoost,VADER,0.06158302533587501,44.339622641509436,2025-12-09 13:47
AAON,SVR,VADER,0.055657589814835096,45.28301886792453,2025-12-09 13:47
AAON,MLP,VADER,0.11783902454247229,51.886792452830186,2025-12-09 13:47
AAON,ARIMAX,VADER,0.06064941969541001,40.56603773584906,2025-12-09 13:47
AAON,LinearRegression,TextBlob,0.051831452262136445,53.77358490566038,2025-12-09 13:47
AAON,Ridge,TextBlob,0.04947065104421742,53.77358490566038,2025-12-09 13:47
AAON,Lasso,TextBlob,0.04821453883858735,59.43396226415094,2025-12-09 13:47
AAON,RandomForest,TextBlob,0.06792156158966524,44.339622641509436,2025-12-09 13:47
AAON,XGBoost,TextBlob,0.059567992898397586,45.28301886792453,2025-12-09 13:47
AAON,SVR,TextBlob,0.057001310388475626,43.39622641509434,2025-12-09 13:47
AAON,MLP,TextBlob,0.12465576642684909,53.77358490566038,2025-12-09 13:47
AAON,ARIMAX,TextBlob,0.05692925892372945,40.56603773584906,2025-12-09 13:47
AAON,LinearRegression,FinBERT,0.052191219052545416,55.660377358490564,2025-12-09 13:47
AAON,Ridge,FinBERT,0.049966640400389374,51.886792452830186,2025-12-09 13:47
AAON,Lasso,FinBERT,0.04821453883858735,59.43396226415094,2025-12-09 13:47
AAON,RandomForest,FinBERT,0.065537305520454,41.509433962264154,2025-12-09 13:47
AAON,XGBoost,FinBERT,0.06044907756949448,48.113207547169814,2025-12-09 13:47
AAON,SVR,FinBERT,0.05515307492259148,45.28301886792453,2025-12-09 13:47
AAON,MLP,FinBERT,0.12215217857799819,52.83018867924528,2025-12-09 13:47
AAON,ARIMAX,FinBERT,0.06088601893475684,40.56603773584906,2025-12-09 13:47
AAP,LinearRegression,VADER,0.06499597221976391,45.28301886792453,2025-12-09 13:47
AAP,Ridge,VADER,0.0648170313670453,50.0,2025-12-09 13:47
AAP,Lasso,VADER,0.06244116586218639,54.71698113207547,2025-12-09 13:47
AAP,RandomForest,VADER,0.06218670320627774,57.54716981132076,2025-12-09 13:47
AAP,XGBoost,VADER,0.06443614325539719,50.943396226415096,2025-12-09 13:47
AAP,SVR,VADER,0.06856270971002977,56.60377358490566,2025-12-09 13:47
AAP,MLP,VADER,0.13020259336847986,51.886792452830186,2025-12-09 13:47
AAP,ARIMAX,VADER,0.06664068733990226,54.71698113207547,2025-12-09 13:47
AAP,LinearRegression,TextBlob,0.06460280869716509,39.62264150943396,2025-12-09 13:47
